timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-04-07T10:15:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,10,0,0.0447,0.64,13760.1,81912.9,0.34,0.442289,-0.896873,0,34,7.01,0,NORMAL
2026-04-07T10:16:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,21,0,0.0255,2.78,31055.7,293568,0.8,0.438371,-0.898794,0,34,5.76,0,NORMAL
2026-04-07T10:17:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,17,1,0.0076,1.88,21039.7,241546.6,0.76,0.434445,-0.900698,0,34,5.58,0,NORMAL
2026-04-07T10:18:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,15,0,0.021,2.79,22583,264299.1,1.17,0.430511,-0.902585,0,34,5.69,0,NORMAL
2026-04-07T10:19:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,18,0,0.0291,1.08,14137.7,84924.3,0.68,0.426569,-0.904455,0,34,6.73,0,NORMAL
2026-04-07T10:20:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,13,0,0.0109,1.82,26733.9,282712.1,0.57,0.422618,-0.906308,0,34,6.97,0,NORMAL
2026-04-07T10:21:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,13,1,0.0787,2.47,28104.4,279784.4,0.98,0.41866,-0.908143,0,34,5.24,0,NORMAL
2026-04-07T10:22:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,13,0,0.0052,1.41,24730.3,263625.8,0.55,0.414693,-0.909961,0,34,7.57,0,NORMAL
2026-04-07T10:23:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,10,1,0.2329,2.5,26473.9,88167.5,0.72,0.410719,-0.911762,0,34,4.01,0,NORMAL
2026-04-07T10:24:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,9,1,0.1545,2.72,27792.2,262732.3,0.87,0.406737,-0.913545,0,34,4.44,0,NORMAL
2026-04-07T10:25:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,13,0,0.0015,1.43,26241.9,276576.9,0.55,0.402747,-0.915311,0,34,7.33,0,NORMAL
2026-04-07T10:26:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,17,1,0.1284,1.95,17140.5,76943.2,1.02,0.398749,-0.91706,0,34,5.2,0,NORMAL
2026-04-07T10:27:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,19,1,0.002,1.44,23057,256932.1,0.66,0.394744,-0.918791,0,34,8.51,0,NORMAL
2026-04-07T10:28:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,15,0,0.0114,1.89,20836.2,130997.7,0.95,0.390731,-0.920505,0,34,6.69,0,NORMAL
2026-04-07T10:29:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,15,0,0.0072,1.21,18394.2,119820.2,0.63,0.386711,-0.922201,0,34,7.84,0,NORMAL
2026-04-07T10:30:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,27,1,0.0063,1.71,17706.5,193080.5,0.88,0.382683,-0.92388,0,34,7.76,0,NORMAL
2026-04-07T10:31:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,17,1,0.0061,1.8,19505.8,98262.9,0.9,0.378649,-0.925541,0,34,6.41,0,NORMAL
2026-04-07T10:32:00+00:00,JCT01,ARM_SOUTH,JCT01_ARM_SOUTH,20,0,0.0096,1.82,20801.4,268041.8,0.81,0.374607,-0.927184,0,34,6.99,0,NORMAL
