timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-03-31T12:33:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,19,1,0.0963,1,16497.9,195806.1,0.62,-0.143493,-0.989651,0,36,5.31,0,NORMAL
2026-03-31T12:34:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,31,1,0.1804,1.43,14039.9,167487.5,1.07,-0.147809,-0.989016,0,36,4.31,0,NORMAL
2026-03-31T12:35:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,33,1,0.1331,2.1,15014,159555.2,1.31,-0.152123,-0.988362,0,36,4.01,0,NORMAL
2026-03-31T12:36:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,21,1,0.2983,3.21,22118.4,190159.6,1.36,-0.156434,-0.987688,0,36,2.81,0,OFF_PEAK_JAM
2026-03-31T12:37:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,28,1,0.1483,1.68,18385.4,203523.7,0.89,-0.160743,-0.986996,0,36,4.88,0,NORMAL
2026-03-31T12:38:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,25,1,0.153,1.32,18193.3,192346.9,0.84,-0.165048,-0.986286,0,36,4.59,0,OFF_PEAK_JAM
2026-03-31T12:39:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,22,1,0.254,1.69,17742,132949.4,0.9,-0.16935,-0.985556,0,36,3.51,0,NORMAL
2026-03-31T12:40:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,28,1,0.1059,0.93,12358.1,127319.5,0.8,-0.173648,-0.984808,0,36,5.59,0,NORMAL
2026-03-31T12:41:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,23,1,0.1891,1.49,14859.7,189764.9,0.99,-0.177944,-0.984041,0,36,4.11,0,NORMAL
2026-03-31T12:42:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,32,1,0.1645,2.39,19569.5,172722.9,1.28,-0.182236,-0.983255,0,36,3.92,0,NORMAL
2026-03-31T12:43:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,19,1,0.1453,1.4,16554.1,208364.8,0.88,-0.186524,-0.98245,0,36,4.23,0,NORMAL
2026-03-31T12:44:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,32,1,0.1348,1.34,14808.3,207883.7,0.93,-0.190809,-0.981627,0,36,5.07,0,NORMAL
2026-03-31T12:45:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,16,1,0.1525,0.91,13584.2,183566.9,0.64,-0.19509,-0.980785,0,36,5.11,0,NORMAL
2026-03-31T12:46:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,30,1,0.2297,1.97,14334.5,173301.6,1.35,-0.199368,-0.979925,0,36,3.73,0,NORMAL
2026-03-31T12:47:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,23,1,0.1414,1.05,15048.9,142555.7,0.75,-0.203642,-0.979045,0,36,4.78,0,NORMAL
2026-03-31T12:48:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,23,1,0.1236,0.82,11960.9,151513.9,0.68,-0.207912,-0.978148,0,36,5.08,0,NORMAL
