timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-04-07T12:11:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,30,0,0.0619,4.24,31380.4,332463.9,1.21,-0.047978,-0.998848,0,36,5.98,0,OFF_PEAK_JAM
2026-04-07T12:12:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,20,1,0.0506,7.07,41870.6,292562,1.54,-0.052336,-0.99863,0,36,4.1,0,OFF_PEAK_JAM
2026-04-07T12:13:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,25,0,0.0512,5.04,35355.8,365409.6,1.14,-0.056693,-0.998392,0,36,4.67,0,NORMAL
2026-04-07T12:14:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,24,1,0.0267,6.62,46027.9,352754.6,1.34,-0.061049,-0.998135,0,36,5.3,0,OFF_PEAK_JAM
2026-04-07T12:15:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,39,1,0.0236,6.38,38085.2,300294.9,1.55,-0.065403,-0.997859,0,36,5.33,0,NORMAL
2026-04-07T12:16:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,25,0,0.0245,7.02,48343.9,346543.6,1.41,-0.069756,-0.997564,0,36,5.55,0,NORMAL
2026-04-07T12:17:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,31,1,0.0286,10.07,55034.2,364157.7,1.59,-0.074108,-0.99725,0,36,4.79,0,NORMAL
2026-04-07T12:18:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,35,0,0.0004,4.77,37019.4,327062.4,1.25,-0.078459,-0.996917,0,36,6.68,0,OFF_PEAK_JAM
2026-04-07T12:19:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,36,1,0.0128,7.39,44355.8,350312.5,1.53,-0.082808,-0.996566,0,36,5.48,0,NORMAL
2026-04-07T12:20:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,24,1,0.0027,7.19,51532.3,352754.6,1.28,-0.087156,-0.996195,0,36,5.48,0,NORMAL
2026-04-07T12:21:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,37,1,0.025,5.42,35987.1,300294.9,1.43,-0.091502,-0.995805,0,36,5.56,0,NORMAL
2026-04-07T12:22:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,26,0,0.0293,8.49,53364.5,346543.6,1.51,-0.095846,-0.995396,0,36,5.04,0,NORMAL
2026-04-07T12:23:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,33,1,0.0231,8.77,48042.4,364157.7,1.55,-0.100188,-0.994969,0,36,5,0,OFF_PEAK_JAM
2026-04-07T12:24:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,36,0,0.0003,5.04,38452.7,327062.4,1.25,-0.104528,-0.994522,0,36,6.91,0,NORMAL
2026-04-07T12:25:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,35,1,0.0153,7.61,45562.4,350312.5,1.54,-0.108867,-0.994056,0,36,5.19,0,OFF_PEAK_JAM
2026-04-07T12:26:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,29,1,0.0223,8.33,48255.9,364157.7,1.48,-0.113203,-0.993572,0,36,5.06,0,NORMAL
2026-04-07T12:27:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,38,0,0.0003,5.36,39092.2,327062.4,1.31,-0.117537,-0.993068,0,36,7,0,NORMAL
2026-04-07T12:28:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,35,1,0.014,6.99,43248.8,350312.5,1.45,-0.121869,-0.992546,0,36,5.1,0,NORMAL
2026-04-07T12:29:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,39,0,0.0055,6.53,43396.9,311952.8,1.4,-0.126199,-0.992005,0,36,5.93,0,NORMAL
2026-04-07T12:30:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,33,1,0.0186,9.08,51474.9,350312.5,1.73,-0.130526,-0.991445,0,36,4.86,0,NORMAL
