timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-03-13T12:35:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,33,0,0.13,6.13,39248.5,994207.1,1.37,-0.152123,-0.988362,0,108,5.7,123.5217,NORMAL
2026-03-13T12:36:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,34,0,0.0681,3.55,25579.7,600380.1,1.15,-0.156434,-0.987688,0,108,7.09,94.6622,NORMAL
2026-03-13T12:37:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,32,0,0.1718,6.8,46861.8,1200714.7,1.5,-0.160743,-0.986996,0,108,5.93,79.0937,NORMAL
2026-03-13T12:38:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,25,0,0.0917,4.23,40355.4,1034001.8,1.1,-0.165048,-0.986286,0,108,6.78,110.1496,NORMAL
2026-03-13T12:39:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,26,0,0.1108,3.43,29131.3,722968.8,1.1,-0.16935,-0.985556,0,108,6.36,83.2658,NORMAL
2026-03-13T12:40:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,30,0,0.0415,2.97,26627,591099.3,1.03,-0.173648,-0.984808,0,108,7.19,216.6283,NORMAL
2026-03-13T12:41:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,31,0,0.1049,9.42,54582.8,1045475.6,1.64,-0.177944,-0.984041,0,108,5.8,188.0879,NORMAL
2026-03-13T12:42:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,31,0,0.1011,2.79,26718.9,665091,1.06,-0.182236,-0.983255,0,108,6.35,56.2732,NORMAL
2026-03-13T12:43:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,36,0,0.0995,4.94,35081.8,876629.6,1.51,-0.186524,-0.98245,0,108,5.45,84.7368,NORMAL
2026-03-13T12:44:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,43,0,0.1024,8.01,64360.7,1162340.4,1.45,-0.190809,-0.981627,0,108,6.63,125.659,NORMAL
2026-03-13T12:45:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,25,0,0.1471,2.53,28926.8,1091736.9,0.84,-0.19509,-0.980785,0,108,6.31,27.7204,NORMAL
2026-03-13T12:46:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,28,0,0.0523,2.31,27429.9,357671,0.92,-0.199368,-0.979925,0,108,7.13,80.6133,NORMAL
2026-03-13T12:47:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,22,0,0.1352,2.02,28892.7,551560.5,0.67,-0.203642,-0.979045,0,108,6.16,-50.4532,NORMAL
2026-03-13T12:48:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,20,0,0.0676,3.92,43309.4,1085302.8,0.74,-0.207912,-0.978148,0,108,6.73,123.9654,NORMAL
2026-03-13T12:49:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,26,0,0.0859,5.06,48347,1149026.6,0.97,-0.212178,-0.977231,0,108,6.22,118.6242,NORMAL
2026-03-13T12:50:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,18,0,0.055,3.61,35940.1,1024188.5,0.82,-0.21644,-0.976296,0,108,6.58,133.8744,NORMAL
2026-03-13T12:51:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,20,0,0.1344,3.59,32776.1,1076031.6,0.95,-0.220697,-0.975342,0,108,5.78,89.713,NORMAL
2026-03-13T12:52:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,26,0,0.0877,3.29,33426.6,1002682.7,0.99,-0.224951,-0.97437,0,108,6.24,98.0757,NORMAL
2026-03-13T12:53:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,15,0,0.0355,2.01,41799.7,597220.8,0.5,-0.2292,-0.973379,0,108,7.3,98.1609,NORMAL
2026-03-13T12:54:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,27,0,0.1238,4.52,46102.2,1015468.7,0.97,-0.233445,-0.97237,0,108,6.3,150.0477,NORMAL
2026-03-13T12:55:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,19,0,0.1553,4.89,45702.3,1192485.2,0.82,-0.237686,-0.971342,0,108,5.11,59.4382,NORMAL
2026-03-13T12:56:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,23,0,0.1231,5.58,51924.5,1244250.8,0.9,-0.241922,-0.970296,0,108,6.15,181.4706,NORMAL
2026-03-13T12:57:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,32,0,0.0386,3.58,32733.1,590193.2,1.02,-0.246153,-0.969231,0,108,7.18,75.1654,NORMAL
2026-03-13T12:58:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,35,0,0.0438,2.5,23042.5,523505,1.06,-0.25038,-0.968148,0,108,7.34,292.7831,NORMAL
2026-03-13T12:59:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,29,0,0.2044,5.53,40784.3,801606.9,1.14,-0.254602,-0.967046,0,108,5.57,192.4523,NORMAL
2026-03-13T13:00:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,23,0,0.0513,3.95,44569.1,1085302.8,0.77,-0.258819,-0.965926,0,109,6.95,114.0941,NORMAL
2026-03-13T13:01:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,22,0,0.0955,4.92,47398.4,1149026.6,0.92,-0.263031,-0.964787,0,109,5.99,142.3682,NORMAL
2026-03-13T13:02:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,24,0,0.0478,3.7,35625.9,1024188.5,0.86,-0.267238,-0.96363,0,109,6.76,128.9604,NORMAL
2026-03-13T13:03:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,19,0,0.1395,3.87,34246.3,1076031.6,1,-0.27144,-0.962455,0,109,5.47,89.155,NORMAL
2026-03-13T13:04:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,21,0,0.0883,2.63,32054.9,1002682.7,0.79,-0.275637,-0.961262,0,109,6.46,96.0157,NORMAL
2026-03-13T13:05:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,22,0,0.0444,2.6,38588.8,597220.8,0.72,-0.279829,-0.96005,0,109,7.08,71.9657,NORMAL
2026-03-13T13:06:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,22,0,0.128,4.09,50429.4,1015468.7,0.78,-0.284015,-0.95882,0,109,6.38,190.6406,NORMAL
2026-03-13T13:07:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,24,0,0.1121,3.3,29682.8,1060178.6,0.89,-0.288196,-0.957571,0,109,5.79,40.8719,NORMAL
2026-03-13T13:08:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,20,0,0.1533,6.85,63339.6,1244250.8,0.86,-0.292372,-0.956305,0,109,5.48,135.3638,NORMAL
2026-03-13T13:09:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,31,0,0.0593,3.6,35142.9,896903,1.07,-0.296542,-0.95502,0,109,6.9,138.6746,NORMAL
2026-03-13T13:10:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,36,0,0.0408,3.06,26419.5,590193.2,1.06,-0.300706,-0.953717,0,109,7.5,129.8728,NORMAL
2026-03-13T13:11:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,28,0,0.1463,5.43,39905,801606.9,1.16,-0.304864,-0.952396,0,109,5.95,439.9573,NORMAL
2026-03-13T13:12:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,20,0,0.1276,4.06,53066.1,1015468.7,0.74,-0.309017,-0.951057,0,109,6.5,208.8903,NORMAL
2026-03-13T13:13:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,25,0,0.1061,3.35,29928.4,1060178.6,0.91,-0.313164,-0.949699,0,109,6.01,11.2252,NORMAL
2026-03-13T13:14:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,17,0,0.1469,6.71,64559,1244250.8,0.79,-0.317305,-0.948324,0,109,5.34,151.6238,NORMAL
2026-03-13T13:15:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,33,0,0.0752,3.75,35468.2,896903,1.13,-0.321439,-0.94693,0,109,6.79,132.9295,NORMAL
2026-03-13T13:16:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,38,0,0.0407,3.02,24869.3,590193.2,1.08,-0.325568,-0.945519,0,109,7.47,130.3519,NORMAL
2026-03-13T13:17:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,30,0,0.1586,6.83,43477.5,983973.7,1.27,-0.329691,-0.944089,0,109,6.09,447.0855,NORMAL
2026-03-13T13:18:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,30,0,0.0788,3.74,35611,896903,1.11,-0.333807,-0.942641,0,109,6.76,125.5852,NORMAL
2026-03-13T13:19:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,40,0,0.0406,3.03,24292.6,590193.2,1.11,-0.337917,-0.941176,0,109,7.39,128.6759,NORMAL
