timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-03-31T10:17:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,49,1,0.0929,1.66,15057.7,214981,0.97,0.434445,-0.900698,0,34,6.31,0,NORMAL
2026-03-31T10:18:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,54,1,0.0697,1.25,14890.1,276270.7,0.88,0.430511,-0.902585,0,34,7.15,0,NORMAL
2026-03-31T10:19:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,53,1,0.0817,1.61,17695.1,257832.3,0.84,0.426569,-0.904455,0,34,6.65,0,NORMAL
2026-03-31T10:20:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,52,1,0.1149,2.35,18660,269432.8,1.26,0.422618,-0.906308,0,34,5.61,0,NORMAL
2026-03-31T10:21:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,51,1,0.0939,1.72,17678.8,309870.7,0.93,0.41866,-0.908143,0,34,6.44,0,NORMAL
2026-03-31T10:22:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,45,1,0.1028,2.32,18414.8,279635.5,1.23,0.414693,-0.909961,0,34,5.33,0,NORMAL
2026-03-31T10:23:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,53,1,0.0715,1.95,19614.1,278257.8,1.01,0.410719,-0.911762,0,34,7.11,0,NORMAL
2026-03-31T10:24:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,52,1,0.1075,2.05,18253.3,335947.9,1.17,0.406737,-0.913545,0,34,5.94,0,NORMAL
2026-03-31T10:25:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,39,1,0.1775,3.02,22290.3,350916.2,1.21,0.402747,-0.915311,0,34,4.51,0,NORMAL
2026-03-31T10:26:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,52,0,0.0895,3.14,22955,358985.3,0.99,0.398749,-0.91706,0,34,5.68,0,NORMAL
2026-03-31T10:27:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,44,1,0.0201,2.07,24688.8,315471.8,0.76,0.394744,-0.918791,0,34,6.92,0,NORMAL
2026-03-31T10:28:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,66,1,0.0234,2.28,20598.9,369795.5,0.99,0.390731,-0.920505,0,34,7.7,0,NORMAL
2026-03-31T10:29:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,57,1,0.0676,2.32,19793.5,197224.4,0.88,0.386711,-0.922201,0,34,6.66,0,NORMAL
2026-03-31T10:30:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,50,1,0.0171,1.68,20713.6,360464.2,0.71,0.382683,-0.92388,0,34,8.48,0,NORMAL
2026-03-31T10:31:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,59,0,0.0307,2.26,22179.6,383841.7,0.9,0.378649,-0.925541,0,34,8.03,0,NORMAL
2026-03-31T10:32:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,46,0,0.1096,1.92,22395.4,362969,0.72,0.374607,-0.927184,0,34,7.08,0,OFF_PEAK_JAM
2026-03-31T10:33:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,55,1,0.0547,2.28,21869.3,301496.2,1.01,0.370557,-0.92881,0,34,7.29,0,NORMAL
2026-03-31T10:34:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,52,0,0.0618,1.88,22678.8,385640.1,0.77,0.366501,-0.930418,0,34,8.06,0,NORMAL
2026-03-31T10:35:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,55,1,0.0343,3.14,24902.3,331957.2,1.17,0.362438,-0.932008,0,34,6.6,0,NORMAL
2026-03-31T10:36:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,48,0,0.0301,2.23,24699.2,344732.5,0.88,0.358368,-0.93358,0,34,6.91,0,NORMAL
2026-03-31T10:37:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,50,1,0.0266,1.87,21456.7,323593.1,0.72,0.354291,-0.935135,0,34,7.4,0,NORMAL
2026-03-31T10:38:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,53,1,0.0426,2.16,20315.1,295296.9,0.88,0.350207,-0.936672,0,34,7.57,0,NORMAL
2026-03-31T10:39:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,37,1,0.046,2.45,29950.3,392538,0.73,0.346117,-0.938191,0,34,7.42,0,NORMAL
2026-03-31T10:40:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,40,0,0.0305,2.02,23433.4,353594.1,0.74,0.34202,-0.939693,0,34,7.55,0,NORMAL
2026-03-31T10:41:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,34,1,0.104,3.51,30964,329361,1.22,0.337917,-0.941176,0,34,4.78,0,NORMAL
2026-03-31T10:42:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,38,1,0.0303,2.04,24072.8,305155.8,0.7,0.333807,-0.942641,0,34,7.43,0,NORMAL
2026-03-31T10:43:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,53,1,0.0251,2.12,23055.3,360464.2,0.81,0.329691,-0.944089,0,34,7.76,0,NORMAL
2026-03-31T10:44:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,50,0,0.0264,1.95,20496.9,383841.7,0.78,0.325568,-0.945519,0,34,8.1,0,NORMAL
2026-03-31T10:45:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,50,0,0.1129,1.89,22160,323173.6,0.78,0.321439,-0.94693,0,34,7.14,0,NORMAL
2026-03-31T10:46:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,58,1,0.05,2.32,22978.6,362969,0.98,0.317305,-0.948324,0,34,7.37,0,NORMAL
2026-03-31T10:47:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,49,0,0.0502,1.77,22278.7,385640.1,0.73,0.313164,-0.949699,0,34,8.2,0,NORMAL
2026-03-31T10:48:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,57,1,0.046,3.15,23104.1,322102.6,1.21,0.309017,-0.951057,0,34,6.5,0,NORMAL
2026-03-31T10:49:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,48,0,0.0276,2.51,27364.9,344732.5,0.92,0.304864,-0.952396,0,34,7,0,NORMAL
2026-03-31T10:50:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,46,1,0.0263,1.29,17420,203096,0.62,0.300706,-0.953717,0,34,7.85,0,NORMAL
2026-03-31T10:51:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,62,1,0.0426,2.8,23449.7,323593.1,1.03,0.296542,-0.95502,0,34,7.18,0,NORMAL
2026-03-31T10:52:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,32,1,0.0536,1.89,24250.7,326599.9,0.63,0.292372,-0.956305,0,34,7.48,0,NORMAL
2026-03-31T10:53:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,36,0,0.0268,2.11,28036.6,392538,0.66,0.288196,-0.957571,0,34,7.82,0,NORMAL
2026-03-31T10:54:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,38,1,0.0916,3.33,27448.5,314165.9,1.22,0.284015,-0.95882,0,34,5.02,0,NORMAL
2026-03-31T10:55:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,42,0,0.0381,2.49,28955.8,329361,0.79,0.279829,-0.96005,0,34,7.39,0,NORMAL
2026-03-31T10:56:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,45,1,0.0381,1.81,19580.6,296290,0.85,0.275637,-0.961262,0,34,6.8,0,NORMAL
2026-03-31T10:57:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,54,1,0.0276,2.05,22084.6,323593.1,0.8,0.27144,-0.962455,0,34,7.72,0,NORMAL
2026-03-31T10:58:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,41,0,0.0697,2.01,21589.5,295296.9,0.76,0.267238,-0.96363,0,34,7.21,0,NORMAL
2026-03-31T10:59:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,37,0,0.0164,2.23,28830.9,392538,0.66,0.263031,-0.964787,0,34,7.82,0,NORMAL
2026-03-31T11:00:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,43,1,0.0912,3.12,25055,353594.1,1.19,0.258819,-0.965926,0,35,5.69,0,NORMAL
2026-03-31T11:01:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,32,1,0.0447,2.73,31877.9,329361,0.85,0.254602,-0.967046,0,35,5.97,0,NORMAL
2026-03-31T11:02:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,44,1,0.0375,2.2,23298.1,305155.8,0.83,0.25038,-0.968148,0,35,7.13,0,NORMAL
2026-03-31T11:03:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,37,0,0.0323,2.01,22609.1,353594.1,0.75,0.246153,-0.969231,0,35,7.36,0,NORMAL
2026-03-31T11:04:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,36,1,0.1041,3.44,28980.1,314165.9,1.24,0.241922,-0.970296,0,35,4.75,0,OFF_PEAK_JAM
2026-03-31T11:05:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,36,1,0.0251,2.17,27849.8,329361,0.64,0.237686,-0.971342,0,35,7.74,0,NORMAL
2026-03-31T11:06:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,37,1,0.0506,2.48,26976.4,329361,0.94,0.233445,-0.97237,0,35,6.35,0,NORMAL
2026-03-31T11:07:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,43,1,0.0372,2.2,23364.3,305155.8,0.82,0.2292,-0.973379,0,35,7.15,0,NORMAL
2026-03-31T11:08:00+00:00,JCT02,ARM_SOUTH,JCT02_ARM_SOUTH,44,0,0.0437,2.5,22504.4,296290,1,0.224951,-0.97437,0,35,6.53,0,NORMAL
