timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-03-13T10:07:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,43,0,0.0409,4.61,36434.4,764004.4,1.2,0.47332,-0.880891,0,106,7.95,324.7407,NORMAL
2026-03-13T10:08:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,51,0,0.0914,6.07,33614.3,911670.2,1.67,0.469472,-0.882948,0,106,6.68,206.2709,NORMAL
2026-03-13T10:09:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,46,0,0.1634,5.16,31343.4,677186.6,1.59,0.465615,-0.884988,0,106,6.15,113.4804,NORMAL
2026-03-13T10:10:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,59,0,0.1081,7.13,31791,663595.9,2.01,0.461749,-0.887011,0,106,6.39,208.6661,NORMAL
2026-03-13T10:11:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,53,0,0.0548,7.17,43913.1,940750.9,1.6,0.457874,-0.889017,0,106,6.99,331.6019,NORMAL
2026-03-13T10:12:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,39,0,0.1036,6.19,41196.7,830142.2,1.37,0.45399,-0.891007,0,106,6.81,269.5899,NORMAL
2026-03-13T10:13:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,54,0,0.0808,6.15,36843.9,683639.4,1.56,0.450098,-0.892979,0,106,6.66,155.1623,NORMAL
2026-03-13T10:14:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,45,0,0.1042,5.85,32660.4,584119.7,1.63,0.446198,-0.894934,0,106,6.53,163.7718,NORMAL
2026-03-13T10:15:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,38,0,0.1834,7.53,49641.4,861825.4,1.4,0.442289,-0.896873,0,106,5.85,408.9085,NORMAL
2026-03-13T10:16:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,45,0,0.0746,6.26,42655.4,887142,1.6,0.438371,-0.898794,0,106,6.63,357.809,NORMAL
2026-03-13T10:17:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,44,0,0.1108,6.93,38397.3,787451.9,1.62,0.434445,-0.900698,0,106,6.4,231.8748,NORMAL
2026-03-13T10:18:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,52,0,0.1011,5.64,36316.3,683639.4,1.43,0.430511,-0.902585,0,106,6.81,122.0072,NORMAL
2026-03-13T10:19:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,46,0,0.1294,6.98,36033.8,861825.4,1.69,0.426569,-0.904455,0,106,6.19,177.4981,NORMAL
2026-03-13T10:20:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,36,0,0.1313,6.58,50693.3,887142,1.27,0.422618,-0.906308,0,106,6.5,528.6017,NORMAL
2026-03-13T10:21:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,47,0,0.0673,5.93,35528.1,880497.6,1.66,0.41866,-0.908143,0,106,6.96,224.004,NORMAL
2026-03-13T10:22:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,40,0,0.1948,8.04,47512.5,861825.4,1.53,0.414693,-0.909961,0,106,5.51,348.7582,NORMAL
2026-03-13T10:23:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,34,0,0.1173,6.3,46501,887142,1.4,0.410719,-0.911762,0,106,6.33,432.4946,NORMAL
2026-03-13T10:24:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,47,0,0.0659,6.88,46512.7,887142,1.5,0.406737,-0.913545,0,106,6.98,479.6934,NORMAL
2026-03-13T10:25:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,45,0,0.0918,6.38,39856.2,887142,1.69,0.402747,-0.915311,0,106,6.48,339.503,NORMAL
