timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-03-13T13:30:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,29,0,0.1771,5.28,34842.7,808799,1.47,-0.382683,-0.92388,0,109,5.45,127.8583,NORMAL
2026-03-13T13:31:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,40,0,0.1281,6.58,54573,954038.7,1.41,-0.386711,-0.922201,0,109,5.91,205.1701,NORMAL
2026-03-13T13:32:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,31,0,0.1286,5.06,33906.2,912046.5,1.27,-0.390731,-0.920505,0,109,5.51,55.8037,NORMAL
2026-03-13T13:33:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,44,0,0.0925,6.54,34930.6,978674.9,1.77,-0.394744,-0.918791,0,109,5.93,200.6904,NORMAL
2026-03-13T13:34:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,36,0,0.102,3.82,27548.8,538190.8,1.33,-0.398749,-0.91706,0,109,6.87,48.9538,NORMAL
2026-03-13T13:35:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,35,0,0.137,6.45,35948.4,898002.5,1.66,-0.402747,-0.915311,0,109,5.46,84.7955,NORMAL
2026-03-13T13:36:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,45,0,0.0994,5.09,32286.2,931295.2,1.49,-0.406737,-0.913545,0,109,6.43,68.4053,NORMAL
2026-03-13T13:37:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,40,0,0.1252,3.04,17927,283895.6,1.49,-0.410719,-0.911762,0,109,6.43,14.5242,NORMAL
2026-03-13T13:38:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,46,1,0.2377,9.78,36364.9,886050.2,2.69,-0.414693,-0.909961,0,109,5.07,138.1698,NORMAL
2026-03-13T13:39:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,58,0,0.0954,8.53,33250.3,912389.3,2.39,-0.41866,-0.908143,0,109,6,135.4558,NORMAL
2026-03-13T13:40:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,47,1,0.1385,8.32,33597,964543.1,2.28,-0.422618,-0.906308,0,109,5.35,57.5732,NORMAL
2026-03-13T13:41:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,47,0,0.1325,8.43,37130.8,1041557.2,2.26,-0.426569,-0.904455,0,109,5.64,172.5206,NORMAL
2026-03-13T13:42:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,49,0,0.0988,5.81,26778.2,693794.5,1.92,-0.430511,-0.902585,0,109,6.09,72.1809,NORMAL
2026-03-13T13:43:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,42,0,0.0903,7.84,40846.9,1103597.7,1.75,-0.434445,-0.900698,0,109,6.19,150.3364,NORMAL
2026-03-13T13:44:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,41,0,0.0959,6.29,35957,938000.3,1.6,-0.438371,-0.898794,0,109,6.17,148.4799,NORMAL
2026-03-13T13:45:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,52,0,0.1388,7.81,33372.1,897321.4,2.26,-0.442289,-0.896873,0,109,5.7,195.1324,NORMAL
2026-03-13T13:46:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,52,0,0.0726,6.27,28899.5,817070.6,1.94,-0.446198,-0.894934,0,109,6.06,-71.3311,NORMAL
2026-03-13T13:47:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,36,1,0.1867,6.9,29880.1,682775.7,1.91,-0.450098,-0.892979,0,109,4.97,53.5947,NORMAL
2026-03-13T13:48:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,54,0,0.2298,7.75,28988.2,807070.6,2.36,-0.45399,-0.891007,0,109,5.42,115.5812,NORMAL
2026-03-13T13:49:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,50,0,0.1208,6.81,30392.9,964543.1,2.1,-0.457874,-0.889017,0,109,5.75,34.5227,NORMAL
2026-03-13T13:50:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,48,0,0.1525,9.44,38478.7,1041557.2,2.38,-0.461749,-0.887011,0,109,5.47,157.7458,NORMAL
2026-03-13T13:51:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,46,1,0.0911,5.58,25128.7,868424.4,1.96,-0.465615,-0.884988,0,109,6,49.5994,NORMAL
2026-03-13T13:52:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,45,0,0.0927,8.38,41507.8,1103597.7,1.87,-0.469472,-0.882948,0,109,6.13,169.1396,NORMAL
2026-03-13T13:53:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,46,0,0.0875,6.45,36064.3,938000.3,1.66,-0.47332,-0.880891,0,109,6.34,132.3742,NORMAL
2026-03-13T13:54:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,40,0,0.1438,7.18,36658.3,897321.4,1.85,-0.477159,-0.878817,0,109,5.63,249.9311,NORMAL
2026-03-13T13:55:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,54,0,0.1005,7.39,30227.6,817070.6,2.21,-0.480989,-0.876727,0,109,5.75,-37.9538,NORMAL
2026-03-13T13:56:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,40,0,0.1285,4.94,24695.6,401719.3,1.7,-0.48481,-0.87462,0,109,5.38,46.545,NORMAL
2026-03-13T13:57:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,44,0,0.2747,8.22,31969.7,807070.6,2.15,-0.488621,-0.872496,0,109,5.13,121.6601,NORMAL
2026-03-13T13:58:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,43,0,0.1005,6.66,36274.2,938000.3,1.68,-0.492424,-0.870356,0,109,6.03,124.9491,NORMAL
2026-03-13T13:59:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,53,0,0.1366,8.15,34358.1,897321.4,2.26,-0.496217,-0.868199,0,109,5.67,109.6912,NORMAL
2026-03-13T14:00:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,50,0,0.0766,5.56,26751.6,817070.6,1.87,-0.5,-0.866025,0,110,6.06,37.3037,NORMAL
2026-03-13T14:01:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,38,1,0.1923,7.03,30464.5,682775.7,1.93,-0.503774,-0.863836,0,110,5.02,52.1203,NORMAL
2026-03-13T14:02:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,47,0,0.2221,7.38,29274.4,807070.6,2.13,-0.507538,-0.861629,0,110,5.36,76.706,NORMAL
2026-03-13T14:03:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,40,0,0.1331,5.03,25163.8,401719.3,1.69,-0.511293,-0.859406,0,110,5.32,36.4251,NORMAL
2026-03-13T14:04:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,45,1,0.2812,8.66,32025.2,807070.6,2.26,-0.515038,-0.857167,0,110,5.05,108.0529,NORMAL
2026-03-13T14:05:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,44,0,0.2845,8.16,30925.3,807070.6,2.15,-0.518773,-0.854912,0,110,4.95,58.0537,NORMAL
2026-03-13T14:06:00+00:00,JCT01,ARM_NORTH,JCT01_ARM_NORTH,41,0,0.3309,6.91,27849.7,807070.6,2.03,-0.522499,-0.85264,0,110,4.92,154.8684,NORMAL
