timestamp,junction_id,arm_id,camera_id,VPM,queue_depth,stopped_ratio,occupancy_pct,mean_bbox_area,max_bbox_area,approach_flow,time_sin,time_cos,is_peak_hour,hour_of_week,mean_speed_proxy,mean_bbox_growth_rate,label
2026-04-07T01:15:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,23,1,0.0408,6.89,39698.7,334016.1,1.46,0.321439,0.94693,0,25,4.44,0,OFF_PEAK_JAM
2026-04-07T01:16:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,28,0,0.0135,6.88,50893.2,410941.5,1.19,0.325568,0.945519,0,25,5.38,0,OFF_PEAK_JAM
2026-04-07T01:17:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,29,1,0.0569,7.63,48781.1,372952.9,1.39,0.329691,0.944089,0,25,5.45,0,NORMAL
2026-04-07T01:18:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,32,1,0.0389,7.68,54871,353387.6,1.34,0.333807,0.942641,0,25,5.09,0,NORMAL
2026-04-07T01:19:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,24,1,0.0875,8.51,48498.5,347999.9,1.52,0.337917,0.941176,0,25,4.52,0,OFF_PEAK_JAM
2026-04-07T01:20:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,23,1,0.0233,6.96,54200.5,350008.8,1.18,0.34202,0.939693,0,25,5.14,0,OFF_PEAK_JAM
2026-04-07T01:21:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,37,1,0.0216,6.43,47533,346193.2,1.27,0.346117,0.938191,0,25,5.94,0,NORMAL
2026-04-07T01:22:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,20,0,0.0461,6.06,40399.1,348389.5,1.24,0.350207,0.936672,0,25,4.86,0,OFF_PEAK_JAM
2026-04-07T01:23:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,18,1,0.0436,7.84,54747.8,380006.9,1.24,0.354291,0.935135,0,25,4.85,0,OFF_PEAK_JAM
2026-04-07T01:24:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,20,1,0.0554,7.7,47954.2,368547.4,1.36,0.358368,0.93358,0,25,4.47,0,NORMAL
2026-04-07T01:25:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,17,1,0.1736,6.27,35946.5,196262.8,1.4,0.362438,0.932008,0,25,3.92,0,NORMAL
2026-04-07T01:26:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,19,1,0.1342,5.91,38023,349297.8,1.22,0.366501,0.930418,0,25,4.42,0,OFF_PEAK_JAM
2026-04-07T01:27:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,29,1,0.0499,7.97,49561,344734.4,1.27,0.370557,0.92881,0,25,5.11,0,NORMAL
2026-04-07T01:28:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,34,0,0.0244,5.94,39890.4,346193.2,1.29,0.374607,0.927184,0,25,5.67,0,OFF_PEAK_JAM
2026-04-07T01:29:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,12,1,0.0646,8.44,61087.9,380006.9,1.22,0.378649,0.925541,0,25,4.56,0,OFF_PEAK_JAM
2026-04-07T01:30:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,26,1,0.0429,5.77,36231.1,292444,1.29,0.382683,0.92388,0,25,4.77,0,OFF_PEAK_JAM
2026-04-07T01:31:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,14,1,0.1737,7.82,43051.6,368547.4,1.51,0.386711,0.922201,0,25,3.76,0,NORMAL
2026-04-07T01:32:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,24,1,0.04,6.23,42442.7,349297.8,1.21,0.390731,0.920505,0,25,5.13,0,OFF_PEAK_JAM
2026-04-07T01:33:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,20,1,0.1442,6.06,35881.5,317553.6,1.26,0.394744,0.918791,0,25,4.46,0,OFF_PEAK_JAM
2026-04-07T01:34:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,19,1,0.0981,8.88,50865.9,368547.4,1.44,0.398749,0.91706,0,25,4.03,0,OFF_PEAK_JAM
2026-04-07T01:35:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,22,0,0.1231,6.26,41083.4,349297.8,1.27,0.402747,0.915311,0,25,4.63,0,OFF_PEAK_JAM
2026-04-07T01:36:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,20,1,0.1366,6.39,36558.3,317553.6,1.3,0.406737,0.913545,0,25,4.24,0,NORMAL
2026-04-07T01:37:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,23,1,0.0749,7.19,43280,344734.4,1.24,0.410719,0.911762,0,25,4.64,0,OFF_PEAK_JAM
2026-04-07T01:38:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,24,1,0.1157,8.19,43148.8,344734.4,1.46,0.414693,0.909961,0,25,4.41,0,NORMAL
2026-04-07T01:39:00+00:00,JCT02,ARM_EAST,JCT02_ARM_EAST,30,1,0.0438,7.63,46637,344734.4,1.25,0.41866,0.908143,0,25,5.16,0,NORMAL
